,Valence.Evaluation,Equality,Activity.Intensity,Socioemotional,Formality.and.Regulation,Intimacy,Visibility,Communal.Sharing,Expected.Reciprocity,Strategic,Concreteness,Uniqueness,Love.Expression,Information.Exchange,Money.Exchange,Goods.Exchange,Service.Exchange,Attachment,Mating,Conflict,Negotiation,Coercion,Importance.for.society,Importance.for.individuals,Affiliation.Coalition,Occupational,Activeness,Endurance,Synchronicity,Spatial.Distance,Morality,Trust,Generation.Gap,cl_k3
Between a monarch and their minister,55.62859671193,27.3643407518407,43.4530020905021,24.8446536488203,85.8765065181732,23.7681540681541,73.5993521910189,29.0903863112196,51.6121040996041,78.6673135506469,60.1074638324638,52.9361020923521,20.4010931198431,67.3592940238774,55.7503200503201,42.4562582479249,64.8973470973471,31.2376925543592,15.6794104044104,45.1049395820229,63.6819291819292,44.9403015965516,67.9939918106585,50.5992800409467,67.6731469148136,79.287045670379,61.1165831082498,48.905755664089,61.0323512906846,53.2756135839469,66.1674353424353,55.1462389462389,49.3744749078082,1
Between confidants,80.5758004341338,78.4135828677495,72.7229000937334,68.6060319310319,38.9484523192857,55.143948335615,44.2532134532135,69.3134721759722,65.7975092808426,44.8138000888001,44.1735998569332,73.8381976048643,61.0674677945511,80.0385815573316,34.10065998816,32.2181052743553,32.5082961791295,64.8844657657158,23.1354544375378,24.9179112554113,45.1613119904787,19.9798770673771,49.7061207311207,78.1813473563474,77.9459074875741,33.753663003663,72.7237839321173,69.8144170644171,69.9632420049087,62.9244514744515,78.4640245556912,83.3894509811176,33.9513637596971,0
Between a person and their significant other,86.078626003626,84.2925996842663,88.9556502139835,85.1093607010274,26.8425730134063,87.5605827814161,52.4983161899829,87.8106062147729,71.1053791887125,31.7561896436896,42.2435031018364,88.5065255731922,93.333807704641,86.1642008454508,40.4449185845019,35.3982927566261,37.8440564836398,94.4502914523748,81.2246333142166,34.0736007819341,52.5148623752791,21.0468899156399,58.6501745168412,89.7654546071213,86.4580922164255,28.2318897152231,83.8597932931266,84.4880918464252,80.9653408320075,87.0837761004428,87.2251258001258,90.3314777814778,32.8018725102058,0
Between companions,80.6030444863778,76.0091144966145,66.3383748967082,65.8360927652595,37.4168562918563,52.4894173727507,69.1485893735894,67.3323796573797,73.8861464153131,44.4855117105117,50.9425301550302,55.9269198122139,59.7677559731481,73.2313402737422,43.3397649463826,43.1451265872834,43.6023605388801,63.3405081211454,33.0309561353679,28.0233522287444,54.2890836741327,22.7468858483564,57.2572396739063,73.3066687941688,78.032264032264,41.3177405927406,74.5249605332939,60.3546643171643,79.831947373614,76.967834017834,78.1817199775533,73.7572467655801,43.1377801211135,0
Between playmates,77.0598711473711,77.751703697537,67.2656448489782,66.3359620317954,32.2154467446134,48.7268230226564,63.2636130844464,64.1030833364167,68.7396316646317,47.2167608625942,50.8752351044018,52.3341915437504,51.4497321940949,71.631276058727,31.6641163484301,38.2990247678973,39.5153251976782,60.9764217808335,23.6275854319972,31.3508818614211,51.5583854235815,21.4200255898785,50.1246361663028,71.3922326130659,80.9851162726163,39.1308591100258,83.7560106560106,60.6286560661561,79.5409709118042,76.7350626225626,78.9404519862853,77.0686728395062,36.7478623228623,0
Between competitors in sports,27.2812431395765,62.03879330546,45.9324726199726,33.4244343619344,73.4347755639422,24.9609823818157,81.7181426598093,33.7753431753432,47.9285153118486,80.8644926061593,53.465431636265,37.3028236650786,22.4459052385523,39.749730670564,36.4585135906214,36.3848135161861,32.311667635197,23.95367552745,16.8945946301338,78.8303647151686,40.2394773164381,41.2812680329837,54.8796193004526,55.8115164156831,38.1422605172605,72.0249142832476,62.761975986976,34.224899329066,63.879617296284,59.0769748769749,64.927579673413,32.1749539041206,39.5867971534638,2
Between a person and their crush,73.2873671082004,60.6620179203513,63.9708065083065,74.8731643356644,31.8325820784154,62.2945212195212,29.8414950789951,64.144299373466,47.1280051738385,42.8195762570763,37.5115746907414,67.9700583820682,79.2098653434438,62.746538737225,28.2600627404549,37.4071114161801,34.9792334118315,73.0508291726429,56.1710587161568,24.1419464431719,38.7067961359628,21.632340353909,38.9470925679259,70.7935046435046,51.1547185838852,23.2163355163355,52.5370857537524,48.2388868847202,46.3045375920376,52.0372335997336,63.3110289401956,55.9775596317263,36.8135726927394,0
Between cohabitants,77.9174057424057,74.3995333370333,78.5893419851753,69.3063325563326,36.3981549314883,60.8597233013899,52.7857579149246,72.2431767306767,68.2539102872436,43.9601787101787,56.0747197247197,65.0586123390045,66.3935882835393,73.4441740086348,49.1391094744036,46.319684717969,43.6315170486739,69.8134572943396,44.96990160348,36.7907683910135,59.367383206844,27.5532226850854,53.3958840542174,77.1604061062395,76.7055964097631,26.8476366226366,77.0581198122865,72.3347342472343,73.8209767084767,89.8097863556197,76.7871040996041,81.4957392915726,41.5742942242942,0
Between long-distance lovers,83.1164631664632,80.4177854552855,69.8489616864617,78.9014365264365,31.1527421652422,76.5603160728161,41.142458004958,77.7501193251193,72.2569777444778,37.8032328782329,43.9163683538684,73.8810011067364,83.7967755646677,76.2751034912799,29.9657602655152,38.4334641121406,32.7284184134674,82.105387658819,66.4218343929128,31.7786120379258,53.4529921603451,21.3588934485993,43.4649954983288,80.7400178525178,73.9623498415165,22.8651823485157,71.9946232779566,67.4567949026282,64.5181229264563,24.3066051232718,69.6925876592543,77.9875351500351,34.6747804664471,0
Between brothers-in-arms,72.9229389437723,66.4346118387785,69.2819478361145,49.3949052490719,51.5853365770032,45.4078606578607,64.3572076072076,62.2923968007301,60.9589732798066,51.2070660820661,54.8391646933314,56.281810328379,53.9242371825705,70.4178445102465,30.7290588949903,37.5841046208693,41.5590078857236,64.9221789738947,18.8392842451666,32.2337627151353,49.1645003779808,28.5100407943545,54.1301852468519,66.3096022804356,76.0146182521182,58.1206975123642,67.4640689557356,62.9722245347245,68.965719003219,66.1411128994462,72.3376811460145,79.20465337132,40.8584144250811,0
